company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,sched_dep_dt,actual_dep_dt,delay_min,turn_gap_min,difficulty_score,difficulty_classification,daily_rank
YX,3440,2025-08-15,ORD,YYZ,2025-08-15T07:04:00Z,2025-08-15T09:58:00Z,2025-08-15T06:59:00Z,2025-08-15T09:42:00Z,76,ERJ-175,Express,539,544,42,2025-08-15 07:04:00+00:00,2025-08-15 06:59:00+00:00,-5.0,497,21.297443160072334,Easy,527
OO,5836,2025-08-10,ORD,TYS,2025-08-10T10:35:00Z,2025-08-10T13:21:00Z,2025-08-10T12:06:00Z,2025-08-10T14:44:00Z,50,CRJ-550,Express,45,39,29,2025-08-10 10:35:00+00:00,2025-08-10 12:06:00+00:00,91.0,16,50.68282916769097,Easy,229
OO,5493,2025-08-06,ORD,ATW,2025-08-06T11:05:00Z,2025-08-06T12:18:00Z,2025-08-06T10:58:00Z,2025-08-06T12:08:00Z,50,CRJ-200,Express,104,107,29,2025-08-06 11:05:00+00:00,2025-08-06 10:58:00+00:00,-7.0,75,48.4503784421662,Easy,275
UA,1775,2025-08-10,ORD,FLL,2025-08-10T10:45:00Z,2025-08-10T15:03:00Z,2025-08-10T10:44:00Z,2025-08-10T14:52:00Z,179,B737-MAX9,Mainline,75,101,56,2025-08-10 10:45:00+00:00,2025-08-10 10:44:00+00:00,-1.0,19,49.41256006678883,Easy,290
UA,2653,2025-08-05,ORD,RDU,2025-08-05T10:52:00Z,2025-08-05T13:59:00Z,2025-08-05T10:46:00Z,2025-08-05T14:03:00Z,179,B737-MAX9,Mainline,69,64,56,2025-08-05 10:52:00+00:00,2025-08-05 10:46:00+00:00,-6.0,13,51.04085036455317,Easy,214
G7,4552,2025-08-15,ORD,DAY,2025-08-15T21:30:00Z,2025-08-15T23:58:00Z,2025-08-15T21:35:00Z,2025-08-16T00:03:00Z,50,CRJ-550,Express,79,100,29,2025-08-15 21:30:00+00:00,2025-08-15 21:35:00+00:00,5.0,50,49.4118719806853,Easy,302
UA,1599,2025-08-11,ORD,DEN,2025-08-11T08:45:00Z,2025-08-11T10:35:00Z,2025-08-11T08:44:00Z,2025-08-11T10:30:00Z,364,B777-2HD,Mainline,186,177,93,2025-08-11 08:45:00+00:00,2025-08-11 08:44:00+00:00,-1.0,93,43.483576998104674,Easy,454
UA,2666,2025-08-07,ORD,DEN,2025-08-07T05:00:00Z,2025-08-07T06:43:00Z,2025-08-07T04:56:00Z,2025-08-07T06:22:00Z,200,A321-2NX,Mainline,470,219,62,2025-08-07 05:00:00+00:00,2025-08-07 04:56:00+00:00,-4.0,408,24.018866518093198,Easy,495
YX,3536,2025-08-11,ORD,YUL,2025-08-11T07:15:00Z,2025-08-11T10:40:00Z,2025-08-11T07:10:00Z,2025-08-11T10:28:00Z,76,ERJ-175,Express,735,730,42,2025-08-11 07:15:00+00:00,2025-08-11 07:10:00+00:00,-5.0,693,24.363701256864243,Easy,519
YX,3409,2025-08-07,ORD,YOW,2025-08-07T13:56:00Z,2025-08-07T17:06:00Z,2025-08-07T13:53:00Z,2025-08-07T17:16:00Z,76,ERJ-175,Express,50,58,42,2025-08-07 13:56:00+00:00,2025-08-07 13:53:00+00:00,-3.0,8,52.35450687685545,Medium,156
G7,4590,2025-08-14,ORD,MDT,2025-08-14T16:45:00Z,2025-08-14T19:52:00Z,2025-08-14T17:51:00Z,2025-08-14T20:23:00Z,50,CRJ-550,Express,-20,45,29,2025-08-14 16:45:00+00:00,2025-08-14 17:51:00+00:00,66.0,-49,58.56925591240194,Difficult,30
UA,763,2025-08-01,ORD,PWM,2025-08-01T10:58:00Z,2025-08-01T14:24:00Z,2025-08-01T10:55:00Z,2025-08-01T14:00:00Z,166,B737-800,Mainline,79,94,51,2025-08-01 10:58:00+00:00,2025-08-01 10:55:00+00:00,-3.0,28,49.3793472589233,Easy,340
UA,2195,2025-08-08,ORD,BDL,2025-08-08T11:06:00Z,2025-08-08T14:24:00Z,2025-08-08T11:01:00Z,2025-08-08T14:11:00Z,166,B737-800,Mainline,63,81,51,2025-08-08 11:06:00+00:00,2025-08-08 11:01:00+00:00,-5.0,12,49.27693580066119,Easy,306
UA,1989,2025-08-12,ORD,BOS,2025-08-12T18:20:00Z,2025-08-12T21:59:00Z,2025-08-12T20:32:00Z,2025-08-13T00:13:00Z,179,B737-900,Mainline,70,59,56,2025-08-12 18:20:00+00:00,2025-08-12 20:32:00+00:00,132.0,14,51.98883681531733,Medium,105
OO,5930,2025-08-10,ORD,FAR,2025-08-10T13:20:00Z,2025-08-10T15:29:00Z,2025-08-10T13:25:00Z,2025-08-10T15:50:00Z,50,CRJ-200,Express,107,30,29,2025-08-10 13:20:00+00:00,2025-08-10 13:25:00+00:00,5.0,78,42.79518810523017,Easy,443
UA,1793,2025-08-12,ORD,MSP,2025-08-12T08:50:00Z,2025-08-12T10:31:00Z,2025-08-12T09:29:00Z,2025-08-12T10:57:00Z,150,A320-200,Mainline,78,139,46,2025-08-12 08:50:00+00:00,2025-08-12 09:29:00+00:00,39.0,32,42.75034228320607,Easy,322
UA,2677,2025-08-05,ORD,IAD,2025-08-05T17:56:00Z,2025-08-05T20:55:00Z,2025-08-05T17:52:00Z,2025-08-05T21:02:00Z,176,B757-200,Mainline,246,268,122,2025-08-05 17:56:00+00:00,2025-08-05 17:52:00+00:00,-4.0,124,42.66597634459573,Easy,404
OO,5521,2025-08-01,ORD,ATW,2025-08-01T15:35:00Z,2025-08-01T16:48:00Z,2025-08-01T16:36:00Z,2025-08-01T17:41:00Z,50,CRJ-200,Express,-28,59,29,2025-08-01 15:35:00+00:00,2025-08-01 16:36:00+00:00,61.0,-57,57.03994869956913,Difficult,43
UA,2487,2025-08-15,ORD,PHL,2025-08-15T21:23:00Z,2025-08-16T00:30:00Z,2025-08-15T22:32:00Z,2025-08-16T01:32:00Z,179,B737-900,Mainline,3,49,56,2025-08-15 21:23:00+00:00,2025-08-15 22:32:00+00:00,69.0,-53,53.41636012854279,Medium,138
YX,3614,2025-08-09,ORD,MCI,2025-08-09T21:25:00Z,2025-08-09T23:14:00Z,2025-08-09T21:33:00Z,2025-08-09T23:11:00Z,76,ERJ-175,Express,95,95,34,2025-08-09 21:25:00+00:00,2025-08-09 21:33:00+00:00,8.0,61,54.17935560284175,Medium,156
YX,3708,2025-08-15,ORD,BNA,2025-08-15T12:45:00Z,2025-08-15T14:26:00Z,2025-08-15T12:41:00Z,2025-08-15T14:11:00Z,70,ERJ-170,Express,40,47,34,2025-08-15 12:45:00+00:00,2025-08-15 12:41:00+00:00,-4.0,6,46.45201388254772,Easy,406
UA,1657,2025-08-08,ORD,LGA,2025-08-08T07:00:00Z,2025-08-08T10:18:00Z,2025-08-08T06:55:00Z,2025-08-08T10:11:00Z,166,B737-800,Mainline,835,784,51,2025-08-08 07:00:00+00:00,2025-08-08 06:55:00+00:00,-5.0,784,18.262387348685984,Easy,544
OO,5915,2025-08-10,ORD,LNK,2025-08-10T16:50:00Z,2025-08-10T18:45:00Z,2025-08-10T17:54:00Z,2025-08-10T19:32:00Z,50,CRJ-200,Express,43,46,29,2025-08-10 16:50:00+00:00,2025-08-10 17:54:00+00:00,64.0,14,50.398915069052286,Easy,244
OO,5790,2025-08-01,ORD,CRW,2025-08-01T18:20:00Z,2025-08-01T21:04:00Z,2025-08-01T19:14:00Z,2025-08-01T21:55:00Z,50,CRJ-200,Express,-7,36,29,2025-08-01 18:20:00+00:00,2025-08-01 19:14:00+00:00,54.0,-36,59.13626992286278,Difficult,11
UA,2427,2025-08-12,ORD,CVG,2025-08-12T18:10:00Z,2025-08-12T20:34:00Z,2025-08-12T18:21:00Z,2025-08-12T22:26:00Z,126,B737-700,Mainline,79,46,43,2025-08-12 18:10:00+00:00,2025-08-12 18:21:00+00:00,11.0,36,47.62845364197794,Easy,236
UA,265,2025-08-15,ORD,YYZ,2025-08-15T17:55:00Z,2025-08-15T20:44:00Z,2025-08-15T17:59:00Z,2025-08-15T20:37:00Z,126,A319-100,Mainline,69,90,52,2025-08-15 17:55:00+00:00,2025-08-15 17:59:00+00:00,4.0,17,48.88003128076564,Easy,314
UA,1996,2025-08-08,ORD,SJU,2025-08-08T08:49:00Z,2025-08-08T14:44:00Z,2025-08-08T08:48:00Z,2025-08-08T14:28:00Z,200,A321-2NX,Mainline,204,224,68,2025-08-08 08:49:00+00:00,2025-08-08 08:48:00+00:00,-1.0,136,40.32021416671294,Easy,474
OO,5229,2025-08-14,ORD,ILM,2025-08-14T11:59:00Z,2025-08-14T15:24:00Z,2025-08-14T11:53:00Z,2025-08-14T15:06:00Z,76,ERJ-175,Express,39,53,34,2025-08-14 11:59:00+00:00,2025-08-14 11:53:00+00:00,-6.0,5,52.83732456737034,Medium,163
UA,1361,2025-08-13,ORD,STL,2025-08-13T21:20:00Z,2025-08-13T22:45:00Z,2025-08-13T21:27:00Z,2025-08-13T22:37:00Z,126,A319-100,Mainline,69,64,43,2025-08-13 21:20:00+00:00,2025-08-13 21:27:00+00:00,7.0,26,54.78579292843424,Medium,90
UA,1030,2025-08-09,ORD,ABQ,2025-08-09T19:35:00Z,2025-08-09T21:50:00Z,2025-08-09T20:14:00Z,2025-08-09T22:39:00Z,126,A319-100,Mainline,78,70,43,2025-08-09 19:35:00+00:00,2025-08-09 20:14:00+00:00,39.0,35,53.45776504204084,Medium,173
OO,5020,2025-08-03,ORD,FOD,2025-08-03T12:30:00Z,2025-08-03T14:03:00Z,2025-08-03T12:20:00Z,2025-08-03T13:49:00Z,50,CRJ-200,Express,60,59,29,2025-08-03 12:30:00+00:00,2025-08-03 12:20:00+00:00,-10.0,31,43.08496399774218,Easy,446
YX,3718,2025-08-10,ORD,MSN,2025-08-10T09:02:00Z,2025-08-10T10:13:00Z,2025-08-10T08:58:00Z,2025-08-10T10:05:00Z,76,ERJ-175,Express,63,81,39,2025-08-10 09:02:00+00:00,2025-08-10 08:58:00+00:00,-4.0,24,55.55899886687886,Difficult,61
OO,5538,2025-08-09,ORD,HSV,2025-08-09T18:25:00Z,2025-08-09T20:14:00Z,2025-08-09T18:15:00Z,2025-08-09T19:46:00Z,50,CRJ-550,Express,94,38,29,2025-08-09 18:25:00+00:00,2025-08-09 18:15:00+00:00,-10.0,65,43.78341612912425,Easy,407
UA,1778,2025-08-10,ORD,OMA,2025-08-10T08:45:00Z,2025-08-10T10:27:00Z,2025-08-10T08:56:00Z,2025-08-10T11:09:00Z,126,A319-100,Mainline,62,37,43,2025-08-10 08:45:00+00:00,2025-08-10 08:56:00+00:00,11.0,19,52.0071541446275,Medium,155
UA,2137,2025-08-07,ORD,SLC,2025-08-07T09:02:00Z,2025-08-07T11:40:00Z,2025-08-07T09:01:00Z,2025-08-07T11:22:00Z,166,B737-800,Mainline,957,929,51,2025-08-07 09:02:00+00:00,2025-08-07 09:01:00+00:00,-1.0,906,24.12355844504555,Easy,494
UA,2137,2025-08-13,ORD,SLC,2025-08-13T09:02:00Z,2025-08-13T11:40:00Z,2025-08-13T09:18:00Z,2025-08-13T11:56:00Z,166,B737-800,Mainline,68,106,51,2025-08-13 09:02:00+00:00,2025-08-13 09:18:00+00:00,16.0,17,48.04973720571743,Easy,322
UA,2427,2025-08-05,ORD,CVG,2025-08-05T18:10:00Z,2025-08-05T20:34:00Z,2025-08-05T18:08:00Z,2025-08-05T20:40:00Z,126,B737-700,Mainline,84,104,43,2025-08-05 18:10:00+00:00,2025-08-05 18:08:00+00:00,-2.0,41,49.392815820593384,Easy,272
G7,4482,2025-08-11,ORD,TUL,2025-08-11T15:35:00Z,2025-08-11T18:22:00Z,2025-08-11T15:47:00Z,2025-08-11T18:22:00Z,50,CRJ-550,Express,-36,78,29,2025-08-11 15:35:00+00:00,2025-08-11 15:47:00+00:00,12.0,-65,60.78799247122826,Difficult,6
UA,1304,2025-08-05,ORD,LAS,2025-08-05T11:29:00Z,2025-08-05T13:28:00Z,2025-08-05T11:44:00Z,2025-08-05T13:41:00Z,179,B737-MAX9,Mainline,18,59,56,2025-08-05 11:29:00+00:00,2025-08-05 11:44:00+00:00,15.0,-38,55.763920691186556,Difficult,54
OO,5250,2025-08-15,ORD,BNA,2025-08-15T17:50:00Z,2025-08-15T19:39:00Z,2025-08-15T17:49:00Z,2025-08-15T19:21:00Z,76,ERJ-175,Express,65,55,34,2025-08-15 17:50:00+00:00,2025-08-15 17:49:00+00:00,-1.0,31,51.413504762652416,Medium,210
UA,2666,2025-08-10,ORD,DEN,2025-08-10T05:00:00Z,2025-08-10T06:43:00Z,2025-08-10T04:56:00Z,2025-08-10T06:55:00Z,200,A321-2NX,Mainline,515,477,62,2025-08-10 05:00:00+00:00,2025-08-10 04:56:00+00:00,-4.0,453,20.40267460233613,Easy,533
OO,5568,2025-08-02,ORD,MLI,2025-08-02T09:07:00Z,2025-08-02T10:22:00Z,2025-08-02T09:00:00Z,2025-08-02T10:20:00Z,50,CRJ-200,Express,72,73,29,2025-08-02 09:07:00+00:00,2025-08-02 09:00:00+00:00,-7.0,43,54.971841115891316,Medium,134
OO,5849,2025-08-09,ORD,PWM,2025-08-09T13:55:00Z,2025-08-09T17:37:00Z,2025-08-09T13:53:00Z,2025-08-09T17:34:00Z,76,ERJ-175,Express,117,56,34,2025-08-09 13:55:00+00:00,2025-08-09 13:53:00+00:00,-2.0,83,44.627700114806004,Easy,394
UA,763,2025-08-12,ORD,PWM,2025-08-12T10:58:00Z,2025-08-12T14:24:00Z,2025-08-12T10:56:00Z,2025-08-12T14:14:00Z,166,B737-800,Mainline,209,214,51,2025-08-12 10:58:00+00:00,2025-08-12 10:56:00+00:00,-2.0,158,38.020360187551994,Easy,358
YX,3465,2025-08-05,ORD,GSP,2025-08-05T17:55:00Z,2025-08-05T21:00:00Z,2025-08-05T18:11:00Z,2025-08-05T21:06:00Z,76,ERJ-175,Express,64,49,34,2025-08-05 17:55:00+00:00,2025-08-05 18:11:00+00:00,16.0,30,52.75621464097949,Medium,154
UA,476,2025-08-07,ORD,CVG,2025-08-07T10:53:00Z,2025-08-07T13:14:00Z,2025-08-07T10:51:00Z,2025-08-07T13:08:00Z,150,A320-200,Mainline,66,62,46,2025-08-07 10:53:00+00:00,2025-08-07 10:51:00+00:00,-2.0,20,51.34847255595667,Medium,213
UA,2254,2025-08-08,ORD,PDX,2025-08-08T09:10:00Z,2025-08-08T11:43:00Z,2025-08-08T09:03:00Z,2025-08-08T11:41:00Z,200,A321-2NX,Mainline,535,534,62,2025-08-08 09:10:00+00:00,2025-08-08 09:03:00+00:00,-7.0,473,26.94043027908973,Easy,507
UA,2427,2025-08-15,ORD,CVG,2025-08-15T18:10:00Z,2025-08-15T20:34:00Z,2025-08-15T18:39:00Z,2025-08-15T21:06:00Z,126,B737-700,Mainline,71,44,43,2025-08-15 18:10:00+00:00,2025-08-15 18:39:00+00:00,29.0,28,49.036131530469945,Easy,312
UA,1491,2025-08-03,ORD,DFW,2025-08-03T10:35:00Z,2025-08-03T13:14:00Z,2025-08-03T10:35:00Z,2025-08-03T14:03:00Z,150,A320-200,Mainline,159,166,46,2025-08-03 10:35:00+00:00,2025-08-03 10:35:00+00:00,0.0,113,40.09609256206762,Easy,469
YX,3628,2025-08-04,ORD,IND,2025-08-04T17:50:00Z,2025-08-04T20:03:00Z,2025-08-04T17:51:00Z,2025-08-04T19:54:00Z,76,ERJ-175,Express,59,52,34,2025-08-04 17:50:00+00:00,2025-08-04 17:51:00+00:00,1.0,25,48.5427180441673,Easy,294
UA,2369,2025-08-08,ORD,AUS,2025-08-08T08:50:00Z,2025-08-08T11:44:00Z,2025-08-08T08:44:00Z,2025-08-08T11:24:00Z,166,B737-800,Mainline,71,81,51,2025-08-08 08:50:00+00:00,2025-08-08 08:44:00+00:00,-6.0,20,51.101334430881785,Easy,233
OO,5577,2025-08-11,ORD,JAX,2025-08-11T07:00:00Z,2025-08-11T10:39:00Z,2025-08-11T06:59:00Z,2025-08-11T10:31:00Z,76,ERJ-175,Express,645,608,34,2025-08-11 07:00:00+00:00,2025-08-11 06:59:00+00:00,-1.0,611,24.11721810126689,Easy,520
UA,422,2025-08-03,ORD,ATH,2025-08-03T16:15:00Z,2025-08-04T10:30:00Z,2025-08-03T16:52:00Z,2025-08-04T11:08:00Z,318,B787-10,Mainline,185,197,155,2025-08-03 16:15:00+00:00,2025-08-03 16:52:00+00:00,37.0,30,53.3248969062945,Medium,126
UA,1041,2025-08-05,ORD,GRR,2025-08-05T15:35:00Z,2025-08-05T17:41:00Z,2025-08-05T15:30:00Z,2025-08-05T17:39:00Z,126,B737-700,Mainline,57,64,43,2025-08-05 15:35:00+00:00,2025-08-05 15:30:00+00:00,-5.0,14,54.499070312067424,Medium,93
UA,1044,2025-08-15,ORD,LAX,2025-08-15T09:05:00Z,2025-08-15T11:40:00Z,2025-08-15T10:09:00Z,2025-08-15T12:14:00Z,234,B757-300,Mainline,984,1053,66,2025-08-15 09:05:00+00:00,2025-08-15 10:09:00+00:00,64.0,918,25.932090378069667,Easy,508
UA,944,2025-08-08,ORD,FRA,2025-08-08T15:10:00Z,2025-08-09T06:30:00Z,2025-08-08T15:06:00Z,2025-08-09T06:21:00Z,318,B787-10,Mainline,185,193,155,2025-08-08 15:10:00+00:00,2025-08-08 15:06:00+00:00,-4.0,30,55.98414791346135,Difficult,52
UA,1485,2025-08-15,ORD,SEA,2025-08-15T13:40:00Z,2025-08-15T16:20:00Z,2025-08-15T13:40:00Z,2025-08-15T16:08:00Z,179,B737-900,Mainline,74,95,56,2025-08-15 13:40:00+00:00,2025-08-15 13:40:00+00:00,0.0,18,54.73707731270626,Medium,98
G7,4491,2025-08-01,ORD,CAE,2025-08-01T18:30:00Z,2025-08-01T21:45:00Z,2025-08-01T18:30:00Z,2025-08-01T21:39:00Z,50,CRJ-550,Express,80,68,29,2025-08-01 18:30:00+00:00,2025-08-01 18:30:00+00:00,0.0,51,49.76289962452624,Easy,316
G7,4173,2025-08-06,ORD,AVL,2025-08-06T13:55:00Z,2025-08-06T16:55:00Z,2025-08-06T13:49:00Z,2025-08-06T16:27:00Z,50,CRJ-550,Express,112,135,29,2025-08-06 13:55:00+00:00,2025-08-06 13:49:00+00:00,-6.0,83,43.1158751711435,Easy,387
UA,2008,2025-08-13,ORD,MCO,2025-08-13T11:02:00Z,2025-08-13T14:59:00Z,2025-08-13T11:05:00Z,2025-08-13T14:59:00Z,166,B737-800,Mainline,1002,64,51,2025-08-13 11:02:00+00:00,2025-08-13 11:05:00+00:00,3.0,951,26.011539907920987,Easy,476
OO,5538,2025-08-13,ORD,HSV,2025-08-13T18:25:00Z,2025-08-13T20:14:00Z,2025-08-13T18:25:00Z,2025-08-13T20:05:00Z,50,CRJ-550,Express,76,81,29,2025-08-13 18:25:00+00:00,2025-08-13 18:25:00+00:00,0.0,47,50.60579566910414,Easy,227
UA,2424,2025-08-03,ORD,RDU,2025-08-03T18:20:00Z,2025-08-03T21:27:00Z,2025-08-03T18:20:00Z,2025-08-03T21:21:00Z,179,B737-MAX9,Mainline,80,58,56,2025-08-03 18:20:00+00:00,2025-08-03 18:20:00+00:00,0.0,24,53.13479404651149,Medium,132
OO,5140,2025-08-01,ORD,CMX,2025-08-01T21:05:00Z,2025-08-01T23:44:00Z,2025-08-01T22:59:00Z,2025-08-02T01:27:00Z,50,CRJ-200,Express,55,120,29,2025-08-01 21:05:00+00:00,2025-08-01 22:59:00+00:00,114.0,26,50.97169522259407,Easy,266
G7,4425,2025-08-11,ORD,GRR,2025-08-11T14:00:00Z,2025-08-11T16:04:00Z,2025-08-11T14:26:00Z,2025-08-11T16:22:00Z,50,CRJ-550,Express,140,187,29,2025-08-11 14:00:00+00:00,2025-08-11 14:26:00+00:00,26.0,111,42.756034460451644,Easy,462
UA,1830,2025-08-07,ORD,DSM,2025-08-07T13:12:00Z,2025-08-07T14:41:00Z,2025-08-07T13:30:00Z,2025-08-07T14:42:00Z,150,A320-200,Mainline,58,99,46,2025-08-07 13:12:00+00:00,2025-08-07 13:30:00+00:00,18.0,12,57.29128436530292,Difficult,31
G7,4468,2025-08-04,ORD,LEX,2025-08-04T21:20:00Z,2025-08-04T23:50:00Z,2025-08-04T21:32:00Z,2025-08-05T00:09:00Z,50,CRJ-550,Express,69,48,29,2025-08-04 21:20:00+00:00,2025-08-04 21:32:00+00:00,12.0,40,53.33433267421348,Medium,103
UA,1811,2025-08-10,ORD,MSP,2025-08-10T12:45:00Z,2025-08-10T14:28:00Z,2025-08-10T13:25:00Z,2025-08-10T15:21:00Z,166,B737-MAX8,Mainline,81,159,60,2025-08-10 12:45:00+00:00,2025-08-10 13:25:00+00:00,40.0,21,54.89368769762749,Medium,77
G7,4518,2025-08-08,ORD,STL,2025-08-08T16:47:00Z,2025-08-08T18:07:00Z,2025-08-08T16:45:00Z,2025-08-08T18:16:00Z,50,CRJ-550,Express,44,41,29,2025-08-08 16:47:00+00:00,2025-08-08 16:45:00+00:00,-2.0,15,60.070208455357275,Difficult,7
OO,5309,2025-08-11,ORD,FWA,2025-08-11T20:05:00Z,2025-08-11T22:21:00Z,2025-08-11T20:28:00Z,2025-08-11T22:27:00Z,76,ERJ-175,Express,-5,29,34,2025-08-11 20:05:00+00:00,2025-08-11 20:28:00+00:00,23.0,-39,54.10349655558172,Medium,89
OO,5469,2025-08-02,ORD,CVG,2025-08-02T10:53:00Z,2025-08-02T13:17:00Z,2025-08-02T10:52:00Z,2025-08-02T13:17:00Z,76,ERJ-175,Express,82,84,39,2025-08-02 10:53:00+00:00,2025-08-02 10:52:00+00:00,-1.0,43,51.342420471251394,Medium,280
YX,3468,2025-08-13,ORD,BGR,2025-08-13T11:50:00Z,2025-08-13T15:39:00Z,2025-08-13T11:45:00Z,2025-08-13T15:10:00Z,70,ERJ-170,Express,47,65,34,2025-08-13 11:50:00+00:00,2025-08-13 11:45:00+00:00,-5.0,13,56.99037718112457,Difficult,43
OO,4748,2025-08-08,ORD,ATW,2025-08-08T20:20:00Z,2025-08-08T21:35:00Z,2025-08-08T23:05:00Z,2025-08-08T23:57:00Z,50,CRJ-200,Express,0,37,29,2025-08-08 20:20:00+00:00,2025-08-08 23:05:00+00:00,165.0,-29,54.45117553139344,Medium,91
UA,2323,2025-08-06,ORD,MCO,2025-08-06T09:15:00Z,2025-08-06T13:10:00Z,2025-08-06T09:08:00Z,2025-08-06T12:54:00Z,200,A321-2NX,Mainline,770,741,62,2025-08-06 09:15:00+00:00,2025-08-06 09:08:00+00:00,-7.0,708,23.033245577715046,Easy,462
OO,5819,2025-08-01,ORD,DLH,2025-08-01T09:00:00Z,2025-08-01T10:51:00Z,2025-08-01T08:53:00Z,2025-08-01T10:33:00Z,50,CRJ-550,Express,55,55,29,2025-08-01 09:00:00+00:00,2025-08-01 08:53:00+00:00,-7.0,26,55.67841877854538,Difficult,70
UA,2040,2025-08-04,ORD,DEN,2025-08-04T20:10:00Z,2025-08-04T22:00:00Z,2025-08-04T20:09:00Z,2025-08-04T21:43:00Z,179,B737-900,Mainline,95,69,56,2025-08-04 20:10:00+00:00,2025-08-04 20:09:00+00:00,-1.0,39,48.24590091063197,Easy,311
UA,1599,2025-08-15,ORD,DEN,2025-08-15T08:45:00Z,2025-08-15T10:35:00Z,2025-08-15T08:44:00Z,2025-08-15T10:20:00Z,362,B777-2HD,Mainline,754,737,87,2025-08-15 08:45:00+00:00,2025-08-15 08:44:00+00:00,-1.0,667,21.53386212200332,Easy,525
UA,2370,2025-08-14,ORD,BOS,2025-08-14T14:28:00Z,2025-08-14T18:06:00Z,2025-08-14T14:23:00Z,2025-08-14T17:59:00Z,179,B737-900,Mainline,82,68,56,2025-08-14 14:28:00+00:00,2025-08-14 14:23:00+00:00,-5.0,26,52.64971673887884,Medium,171
UA,1495,2025-08-09,ORD,TVC,2025-08-09T21:10:00Z,2025-08-09T23:33:00Z,2025-08-09T21:55:00Z,2025-08-10T00:35:00Z,179,B737-MAX9,Mainline,102,162,119,2025-08-09 21:10:00+00:00,2025-08-09 21:55:00+00:00,45.0,-17,47.981751680218885,Easy,349
UA,2684,2025-08-13,ORD,FCA,2025-08-13T08:45:00Z,2025-08-13T11:36:00Z,2025-08-13T08:42:00Z,2025-08-13T11:28:00Z,179,B737-900,Mainline,75,99,56,2025-08-13 08:45:00+00:00,2025-08-13 08:42:00+00:00,-3.0,19,55.22917352336738,Difficult,76
OO,5470,2025-08-01,ORD,GEG,2025-08-01T08:40:00Z,2025-08-01T10:56:00Z,2025-08-01T08:37:00Z,2025-08-01T10:13:00Z,76,ERJ-175,Express,49,76,34,2025-08-01 08:40:00+00:00,2025-08-01 08:37:00+00:00,-3.0,15,51.98719958606787,Medium,230
UA,1776,2025-08-13,ORD,PHL,2025-08-13T18:20:00Z,2025-08-13T21:35:00Z,2025-08-13T19:59:00Z,2025-08-13T22:54:00Z,166,B737-800,Mainline,15,62,51,2025-08-13 18:20:00+00:00,2025-08-13 19:59:00+00:00,99.0,-36,57.827799206609086,Difficult,26
UA,1577,2025-08-12,ORD,SFO,2025-08-12T14:40:00Z,2025-08-12T17:26:00Z,2025-08-12T14:36:00Z,2025-08-12T17:14:00Z,234,B757-300,Mainline,123,128,66,2025-08-12 14:40:00+00:00,2025-08-12 14:36:00+00:00,-4.0,57,45.90370581512967,Easy,277
UA,1842,2025-08-06,ORD,SAN,2025-08-06T20:20:00Z,2025-08-06T22:44:00Z,2025-08-06T23:55:00Z,2025-08-07T01:54:00Z,200,A321-2NX,Mainline,85,163,62,2025-08-06 20:20:00+00:00,2025-08-06 23:55:00+00:00,215.0,23,51.20716517130509,Medium,167
OO,5946,2025-08-14,ORD,RAP,2025-08-14T20:05:00Z,2025-08-14T21:46:00Z,2025-08-14T20:11:00Z,2025-08-14T21:35:00Z,70,ERJ-175,Express,101,110,34,2025-08-14 20:05:00+00:00,2025-08-14 20:11:00+00:00,6.0,67,49.230224333105014,Easy,312
G7,4482,2025-08-07,ORD,TUL,2025-08-07T15:35:00Z,2025-08-07T17:35:00Z,2025-08-07T15:31:00Z,2025-08-07T17:20:00Z,50,CRJ-550,Express,45,62,29,2025-08-07 15:35:00+00:00,2025-08-07 15:31:00+00:00,-4.0,16,51.67295120130615,Medium,194
UA,600,2025-08-11,ORD,LAS,2025-08-11T14:40:00Z,2025-08-11T16:40:00Z,2025-08-11T14:36:00Z,2025-08-11T16:40:00Z,179,B737-900,Mainline,86,70,56,2025-08-11 14:40:00+00:00,2025-08-11 14:36:00+00:00,-4.0,30,46.873025748259664,Easy,378
UA,2040,2025-08-01,ORD,DEN,2025-08-01T20:10:00Z,2025-08-01T22:00:00Z,2025-08-01T20:10:00Z,2025-08-01T22:11:00Z,179,B737-900,Mainline,77,66,56,2025-08-01 20:10:00+00:00,2025-08-01 20:10:00+00:00,0.0,21,54.36398393931307,Medium,117
YX,3433,2025-08-10,ORD,CVG,2025-08-10T16:35:00Z,2025-08-10T19:02:00Z,2025-08-10T16:34:00Z,2025-08-10T18:51:00Z,76,ERJ-175,Express,114,51,34,2025-08-10 16:35:00+00:00,2025-08-10 16:34:00+00:00,-1.0,80,49.96519293589652,Easy,265
OO,5652,2025-08-13,ORD,GEG,2025-08-13T19:38:00Z,2025-08-13T21:59:00Z,2025-08-13T20:21:00Z,2025-08-13T22:44:00Z,76,ERJ-175,Express,71,95,34,2025-08-13 19:38:00+00:00,2025-08-13 20:21:00+00:00,43.0,37,53.73322822246913,Medium,117
